Device,Method,Blocks,Threads,Datasize,searched Ips,Building time MS,searching time MS
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,32032,128,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,25625,160,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,21355,192,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,18304,224,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,16016,256,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,14237,288,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,12813,320,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,11648,352,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,9.000
GeForce GT 740M,LPM-BRUTE FORCE,10678,384,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9856,416,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,9152,448,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,12.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8542,480,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,11.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,8008,512,4100000,1,0.000,10.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,13.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,14.000
GeForce GT 740M,LPM-BRUTE FORCE,7537,544,4100000,1,0.000,14.000
